met_id,feature,mz,rt_min,accepted_compound_id,accepted_description,adducts,formula,lipid_direction,lipid_average_post_log2FC,lipid_average_post_fdr,ensembl_gene_id,symbol,RNA_direction,RNA_average_post_log2FC,RNA_average_post_fdr,n_conditions,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,absolute_spearman_rho,direction_relationship,leave_one_out_min_rho,leave_one_out_max_rho,leave_one_out_min_absolute_rho,leave_one_out_sign_consistent
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000005087,Cd44,lower,-1.32220174717846,0.0000000000000000000000000000000000000000000000191069213903665,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000040274,Cdk6,lower,-1.05309965012469,0.00000000000000000000000000000000000000000000000594193499032049,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000032332,Col12a1,higher,2.38796824767989,0.0000000000000000000000000000000000000000000000000000000000000402833367735725,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000091345,Col6a5,higher,3.58458467594444,0.0000000000000000000000012025854445744,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000025196,Cpn1,lower,-1.2733577248337,0.000100388771537642,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000001510,Dlx3,lower,-1.49653267057186,0.0000000000000000000000000000000203255958577662,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000044788,Fads6,higher,1.65516969592465,0.000000000000000000000000415322845048552,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000027386,Fbln7,higher,2.51213131951805,0.000000000000000000000000000000000041897759756397,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000089940,Gm4117,higher,1.10448378067957,0.00000000000000000530763432413624,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000058571,Gpc6,higher,1.63771076049953,0.00000000000000000000000000000000000000000000000547733807795035,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000021306,Gpr137b,lower,-1.0201909288015,0.00000000000000000000000000000000000000234415530961941,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000091383,Hist1h2al,higher,1.16495186675162,0.0000476215552931538,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000026228,Htr2b,higher,1.10322839055804,0.00000000000022079997643762,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000032243,Itga11,higher,3.7821686064348,0.0000000000000000000208874688421156,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000045083,Lingo2,lower,-1.63929457337472,0.00000000000000000000072298879389745,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000020205,Phlda1,lower,-1.00586549796689,0.0000000000000000000000000000000544669066122316,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000045092,S1pr1,lower,-1.15950695340429,0.0000000000000000000000118794610461738,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.976190476190476,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000038264,Sema7a,lower,-1.86305244297062,0.000000000000000000000000000000000000000000000161370865224805,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000048764,Tmprss11f,lower,-2.7307035983434,0.00000000000000118446429454648,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000076469,Trbv13-2,higher,2.81940309429735,0.00000000000126006646962794,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000062380,Tubb3,lower,-1.41245401567437,0.0000000000000000318855285030908,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000016458,Wt1,higher,1.51694324832952,0.00000000171748998593181,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET515,2.76_609.5269m/z,609.5268927,2.764616667,"","","","",lower,-2.19464000662916,0.000219285303615669,ENSMUSG00000002007,Srpk3,lower,-1.94577343554667,0.00000000000000671352929753788,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET612,3.04_796.6230m/z,796.6230276,3.036233333,"","","","",higher,2.49615297638977,0.00000000000000589570056651193,ENSMUSG00000039385,Cdh6,lower,-3.17473011767138,0.0000000000000045138942418624,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.976190476190476,-0.874267171196679,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000023013,Aqp2,higher,1.06296016922484,0.00206721046540321,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000014329,Bicc1,higher,1.55616505044345,0.0000000000000000000000000000000000000000000000000103208928373554,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000039899,Fgl2,lower,-2.23893368189904,0.00000000000000339341589849657,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000079593,Gm14597,higher,1.13204737118574,0.000278355338869251,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000093695,Gm20717,higher,1.12490880322552,0.0000000485037351000138,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000108434,Gm45768,higher,1.36316748561258,0.000000452282405359802,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000001663,Gstt1,higher,1.41845438396685,0.00000000230128533237048,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000024789,Jak2,higher,1.12416526375556,0.0000000000000000000000000000000000000000000882780257476724,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000054263,Lifr,higher,1.08635510078838,0.000000000000000000000000000000000000000000000000178446838369126,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000059493,Nhs,higher,1.76276470565615,0.000000000000000000000000000000000000511330549557606,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000048368,Omd,higher,2.29790142491538,0.00000000000000116534981510452,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000025464,Paox,higher,1.29810060530291,0.0000000000000000000000000000000000479939857077482,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000037846,Rtkn2,lower,-1.07049005631569,0.000000000000000000000537328388797271,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.97007727214974,-0.874267171196679,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000000627,Sema4f,lower,-2.01138687030233,0.000000000000000000000000135345726400313,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.97007727214974,-0.874267171196679,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000069763,Tmem100,higher,1.76805907004851,0.000000560803861244437,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000057716,Tmem178b,higher,1.12751361245379,0.000124309801886104,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000076469,Trbv13-2,higher,2.81940309429735,0.00000000000126006646962794,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET640,3.15_759.6401m/z,759.6401046,3.147533333,SM008,20:0 SM (d18:1/20:0),M+H,C43H87N2O6P,higher,3.53170024274958,0.00000000189489682507808,ENSMUSG00000103807,Trbv6,higher,2.62113202640678,0.000000000000000000000117901272120491,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000103912,Gm33819,higher,3.35186090744969,0.00000000000000000747180385460443,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET765,4.11_197.0817m/z,197.0817225,4.109116667,"","","","",lower,-0.625668791781361,0.000798371998605797,ENSMUSG00000097756,A730056A06Rik,lower,-1.9849603176701,0.0000000000518135622348342,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000117197,ENSMUSG00000117197,lower,-1.99579718663709,0.000000322485321441738,9,0.911825823438008,0.000614330755401464,0.0171638322335976,0.911825823438008,same passage direction,0.870791035224311,0.975,0.870791035224311,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000109447,Gm3198,lower,-2.12353136586927,0.000000000942831176922415,9,0.911825823438008,0.000614330755401464,0.0171638322335976,0.911825823438008,same passage direction,0.870791035224311,0.975,0.870791035224311,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000060459,Kng2,lower,-2.59411568815076,0.000000000000806324716779878,9,0.911825823438008,0.000614330755401464,0.0171638322335976,0.911825823438008,same passage direction,0.870791035224311,0.975,0.870791035224311,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000032053,Pou2af1,lower,-2.16358575218884,0.0000000359693993738406,9,0.911825823438008,0.000614330755401464,0.0171638322335976,0.911825823438008,same passage direction,0.870791035224311,0.975,0.870791035224311,TRUE
