ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr,Early_D0,Early_D1,Early_D6,Middle_D0,Middle_D1,Middle_D6,Late_D0,Late_D1,Late_D6
ENSMUSG00000022489,Pde1b,lower,-1.03771901689667,0.0000000000031973624509998,6.25794528341142,6.71421263944652,6.49017286868866,4.95455506387242,5.87841350423254,6.34384317714513,4.09840717355697,4.3102290659887,5.90714067746717
ENSMUSG00000002006,Pdzd4,lower,-1.11367945491324,0.00000000000321597875210897,5.42362119359545,5.55430079589311,5.85249992203762,4.64862057089788,4.50388864739486,5.34338042141996,4.22993936315674,4.30176113300285,4.65121270230253
ENSMUSG00000029683,Lmod2,lower,-1.92466528076068,0.00000000000324457494462364,2.40922133849629,5.22874269482859,11.1758421805412,1.32509639756365,3.46717132468201,10.9364222401123,0.708632123006183,2.40628692500467,10.2174119869968
ENSMUSG00000057604,Lmcd1,higher,1.14592589476809,0.00000000000338360041380575,3.97904782557443,5.82067546679919,7.77464250465392,4.85839259791317,7.31785902905544,8.40068954955679,5.45091227844341,7.43793487140226,8.82618525643226
ENSMUSG00000024827,Gldc,lower,-1.58243654642794,0.00000000000347531541455007,4.35627946898638,3.93422304828688,6.6433186853969,3.60696988923559,3.04103226335903,6.62194295918629,2.32820755425124,2.56477749651097,5.11608518239101
ENSMUSG00000031789,Cngb1,lower,-2.09045738653891,0.00000000000351119786030811,3.93409994023171,5.64548866860199,6.19435694665637,2.73825072664555,4.64283920070294,4.81188450950553,1.61325685172016,3.09119998338721,3.21384724636805
ENSMUSG00000017491,Rarb,higher,2.0387476752409,0.00000000000371653824951057,1.74128222638682,2.45807708090794,2.50831014931528,2.46669718136017,4.55216733492516,3.91079557259169,2.48953924136301,4.62891705140782,4.21985098663509
ENSMUSG00000024049,Myom1,lower,-1.88808225065593,0.00000000000381331293999762,4.51585186316184,6.46457278974788,11.5444876799144,3.61178445832797,5.03454997611223,11.0633803596926,3.93794973736409,4.87686771252814,10.0945689306411
ENSMUSG00000038578,Susd1,lower,-1.05881469178051,0.00000000000384637716259556,5.74045138919663,6.26146417257838,6.22126032888762,5.5863438430206,5.50405453763637,5.6302166971903,4.55035189658113,4.90444816753263,4.64871661381291
ENSMUSG00000024379,Tslp,lower,-1.16440498335927,0.00000000000388742080316564,4.70361868638274,6.77060735092513,5.77282430879839,4.14352801532766,5.35739876960986,5.66907242441544,3.84097319276215,3.89417423016214,5.7672688120375
ENSMUSG00000053025,Sv2b,lower,-2.16687022833323,0.00000000000392252227907032,5.6102979466904,7.38165255012577,7.33390770200155,4.27352274023893,5.94199095710369,6.47346440051507,1.65629493720178,3.18142558570443,4.94773129515539
ENSMUSG00000033213,AA467197,lower,-2.26267649699741,0.00000000000439213910053019,3.72923269539503,5.31949346028098,4.96834342422495,2.64122473221638,3.9612899613457,4.13071940906102,1.11173074209817,1.45378519243513,2.05586298316893
ENSMUSG00000040447,Spns2,higher,1.99055599640602,0.00000000000458369227615794,2.95728946523262,0.669329178224865,4.60927657137609,4.50816907760223,2.91997791357065,5.68985864410157,4.98058731084688,3.40113838656481,6.05209833506391
ENSMUSG00000055421,Pcdh9,higher,2.68760992477119,0.0000000000049929618350458,0,0.335109977929167,0.329243963826925,0.957652149239699,2.73966666513199,1.54874909415941,2.68489613458341,3.40210448400964,3.6436043611838
ENSMUSG00000030406,Gipr,lower,-1.56375864708593,0.00000000000501376908575226,3.99539960420558,5.97255841111652,4.92747321039196,3.13698385590166,4.69182028255839,4.51541191330745,2.51397983714313,3.53209119917029,1.83736402118766
ENSMUSG00000051669,AU021092,lower,-1.81930201865056,0.00000000000512894030715202,5.34165080893443,4.75021610559894,5.26112283680199,3.48337892268516,3.00950378989989,2.97722664496149,2.82133637299623,3.13952420665496,2.39024957432009
ENSMUSG00000097924,A730020E08Rik,higher,1.57958274387755,0.00000000000573177162086575,2.23335659401444,3.85647815624263,2.51363378945092,4.38631616604879,4.70176942130264,3.50444954211026,5.24112300710404,5.92845827108191,4.86616896248704
ENSMUSG00000037161,Mgarp,lower,-2.00267086246812,0.00000000000604087149114392,4.81349389219787,5.26960487807035,3.68731228978443,3.30678137564687,3.81372799756878,2.41980928042332,2.10021392481531,2.46318752101857,0.884867051218135
ENSMUSG00000049420,Tmem200a,lower,-1.8215919241489,0.00000000000622543335519218,4.40322164323659,4.38470618551502,4.52337597572624,3.37908963773803,3.66200816167127,2.995221426255,1.70466043837313,2.51827311725243,2.24225797033839
ENSMUSG00000005836,Gata6,lower,-2.36557519043278,0.00000000000626062334340325,3.71165461123885,4.58692694306883,3.9561357007585,2.50193412310922,2.93544082210732,2.85799227411132,1.28542718571347,1.05460774378131,1.5315152452052
ENSMUSG00000049307,Fut4,lower,-1.75098574426934,0.00000000000703549477200951,4.07056520682764,5.1868294681981,4.75051353905057,3.14942564300467,3.88030828369695,3.40574394159178,1.70466043837313,2.75824832704852,1.92707393059781
ENSMUSG00000056133,Gm9992,higher,2.04731495246087,0.00000000000720666543301253,0.877772527294175,2.0053349972605,6.43614653297591,0.345003647996327,3.60056793256177,8.40493657086135,0.85777125535269,3.25501772546504,8.70444933656105
ENSMUSG00000003949,Hlf,lower,-2.9853615120235,0.00000000000722736123404677,3.71473870905126,6.0154297752139,8.73883036211065,3.62762329851725,3.57772119082612,8.0290862916298,3.93190226854142,1.79273989124876,4.9910613385073
ENSMUSG00000035948,Acss3,higher,2.44523362953593,0.00000000000728046236821657,0.332682073129159,1.78318506906264,1.14331110251408,0.694494748351445,3.36112806789235,1.16611609111965,2.39971950896796,5.80013690722087,4.79653248013865
ENSMUSG00000027249,F2,lower,-2.30161510501165,0.00000000000802383073611785,1.54023989434856,3.80824023422086,6.36348503987642,0.654596614589477,1.49343629860478,5.66405058772125,0.708632123006183,1.04826013816262,4.0588967971003
ENSMUSG00000113726,Gm36099,lower,-2.48870485875131,0.00000000000976621889945886,3.54513351680178,4.42284042680677,4.02546149012821,1.58996447489864,2.75849423743784,2.59962548303022,1.04575885695036,0.720294377996231,0.334993001178461
ENSMUSG00000022382,Wnt7b,lower,-2.37600611454013,0.0000000000109838152480311,6.43280127450027,7.81172798571733,4.97798613807249,7.08381045010992,7.66887151301139,2.8579264220437,4.22103013357242,4.75151025749937,1.64111188543244
ENSMUSG00000093800,Gm20796,lower,-2.69232005972232,0.0000000000111977878513836,1.19744363890795,2.88779610994837,5.5760074369828,1.87117104405209,0.652551561080077,4.85933452291078,0.760210169192855,0,0.349588128601582
ENSMUSG00000053093,Myh7,lower,-1.75083874727612,0.0000000000119625489913443,0.870248545933631,1.88350891471242,7.89363223646916,0,1.34957807683307,7.37085855308386,0.708632123006183,1.58040418334335,6.52801528218472
ENSMUSG00000050556,Kcnb1,lower,-1.51348347452708,0.0000000000123552777192873,0.342796255440609,4.22273610718384,7.96675763709286,1.68436478266601,2.82838670120237,7.21660124093094,1.30156181928114,2.72514560130879,6.00288068610053
ENSMUSG00000085456,Gm15398,lower,-1.06289335829215,0.0000000000125873910337023,6.30338503614686,6.21789805675448,6.71743319092865,5.56123268799635,5.4729418317704,6.3913636437853,4.40786252720859,4.6840722842411,4.97483796182274
ENSMUSG00000041797,Abca9,higher,1.42763467494861,0.0000000000133697717579744,1.81542040771452,3.00065918010487,6.07158563879452,1.19089397633067,4.10068837883786,7.02019902346194,2.9464549227971,4.39716585376233,7.9420498581659
ENSMUSG00000025610,Map3k7cl,lower,-1.98601475516723,0.0000000000134124968795791,3.90276966322238,6.34227979853275,7.76596411865489,2.8792559708792,5.23165854414432,7.31163111746697,3.2131767464562,2.91667441681009,6.1606736884511
ENSMUSG00000027674,Pex5l,higher,1.62031990064413,0.0000000000136951915358279,0.33687539617678,3.08880622885073,3.32324990461912,2.4384668531515,4.98361074033708,4.78949070224213,2.87393880842076,4.13767554510317,5.69286801253794
ENSMUSG00000061524,Zic2,higher,1.58675468407606,0.0000000000141424464373525,3.25140299797042,2.95652348785915,3.02589459271843,5.16122522388594,4.95553048421405,4.55842757909291,4.82750596024766,4.69729643975878,4.36730100941606
ENSMUSG00000066392,Nrxn3,lower,-1.87986119653901,0.0000000000143356187474863,1.79060111352493,4.3172352280766,8.07845652429544,1.38970948276926,3.78675632904854,7.22134434582912,1.50191147788398,1.45378519243513,6.50322658656725
ENSMUSG00000037139,Myom3,lower,-2.77777207672787,0.0000000000150710636444152,1.34744835388384,5.73170427839545,10.6801926490844,1.34315169112044,3.00783053573276,9.64474626172887,1.04575885695036,2.02665374509221,8.48994074836215
ENSMUSG00000025064,Col17a1,lower,-1.36076407862158,0.0000000000166093016096199,6.48649134028344,6.20540675894644,4.88897374176898,5.47209565187139,5.04181227871959,3.85810890352536,4.28908218755139,3.8677097188889,3.71279428891628
ENSMUSG00000030433,Sbk2,lower,-1.79049456480791,0.0000000000176119749494499,1.35034959512006,5.17425207251927,6.8934651087573,0.975605297208529,2.89925863873844,6.87405879849454,0.713592747439077,2.65184680761763,6.56709987858799
ENSMUSG00000031355,Arhgap6,lower,-2.48948219820578,0.0000000000183044128597091,2.18109625051486,3.59758870635853,4.92673143457101,0.694494748351445,0.638067857797068,3.71380982381333,0,0,2.72419599447682
ENSMUSG00000075014,Gm10800,lower,-1.61338259840714,0.0000000000193526098435406,5.92839648951369,6.07289525525132,6.44928494709638,4.70776195599858,4.81491953606567,5.84595127041282,4.99050703571062,4.75067047433044,4.32010068897573
ENSMUSG00000027777,Schip1,lower,-1.06481638298266,0.0000000000194461537872542,4.61830424271114,5.28451257293344,6.03141004008875,4.90154249153405,4.69038745999999,5.08901365602607,4.5258329173288,4.35063830365189,4.80607947550443
ENSMUSG00000098470,C1rb,higher,1.41488000613302,0.0000000000212919189540295,2.20954609157542,3.6643436174443,5.66209434599139,3.81599129219323,4.93471090603596,6.87202828332879,4.67763381596435,5.20510510881873,7.37959798260067
ENSMUSG00000040035,Disp2,lower,-1.90027850423744,0.0000000000217123691133786,3.59400595036996,4.54803642094833,5.08885741476028,2.63605250637044,3.29597587355414,4.13750868496968,1.63946485123402,1.58455174230363,2.6692070767289
ENSMUSG00000029417,Cxcl9,higher,2.27838734335412,0.000000000021812048467247,0,0,3.33197885509695,0.349491100355118,2.99692073404522,3.85651688928648,0.73877386099802,3.77483078541906,5.3468592276008
ENSMUSG00000086233,Gm11816,lower,-1.22900685388947,0.0000000000221715864222291,5.05106655078598,6.26771969559933,3.9168581869113,3.77176723641136,5.01040339622969,3.89633979498708,4.14982289168209,3.74836588677288,3.70346023416972
ENSMUSG00000019929,Dcn,lower,-2.10949625935028,0.0000000000222947801852067,2.89326014943842,9.02304319335359,12.5769961218234,2.89760645653134,7.59292094175214,12.2157729056154,1.76694485863787,4.64215981190752,11.0257968697899
ENSMUSG00000025993,Slc40a1,higher,1.12413585560403,0.0000000000279838171817636,4.96113461035035,6.88054676181573,8.59295495452453,5.04529264405678,7.80589913408572,9.35378737860658,5.32423057672748,7.74549405903995,9.8213764346923
ENSMUSG00000040584,Abcb1a,lower,-2.14473059937085,0.0000000000280722541901237,4.39220768586276,4.82793778391944,4.83838389735456,3.52599840642151,3.07281854193518,4.27397180615763,1.7508102250702,0.527844539532669,3.22360345893732
ENSMUSG00000030064,Frmd4b,lower,-2.69414079970231,0.0000000000287389520192615,0.675478328569768,2.87286500232205,6.40961598656192,1.57235746929181,1.16027673260882,4.06778557099598,0,1.01167361595853,2.69429969639236
ENSMUSG00000031273,Col4a6,higher,1.41116263435495,0.0000000000297746051680854,2.18137391621448,4.17807597919179,4.12534218391392,4.19408793670525,5.90884179838971,5.51605420262445,3.38275243133142,5.34528986224611,5.55085858791863
ENSMUSG00000031410,Nxf7,lower,-1.34187705807371,0.0000000000311292333415571,4.56537278166089,7.45089561925676,4.81813363248491,3.14807129333346,5.7255189589372,4.47574618802824,3.72995753569968,5.10075680873557,3.95759339590477
ENSMUSG00000009487,Otog,lower,-1.91809607341091,0.0000000000324230520086276,0.675478328569768,4.47792134938443,8.64853087973423,0.54381915443491,2.9007086669786,8.38186161724462,0.382585396812875,1.12634128100675,7.44118415805555
ENSMUSG00000022148,Fyb,lower,-1.63890446210318,0.0000000000333092203286279,3.96081226399896,5.53046604521604,6.13694717815742,3.32227873827161,4.59390133409757,5.31388544527035,1.64695067081813,2.72555825344281,4.61641414132197
ENSMUSG00000063529,Stmnd1,lower,-2.19073979116841,0.0000000000341558929649252,1.98845091377227,3.70753195399294,5.76753784935298,0.859339059077655,1.92659317435873,5.1312774080052,0.377624772379981,0.332976157034891,3.73342389567811
ENSMUSG00000034533,Scn10a,lower,-1.5284696072574,0.0000000000354107251761748,1.45858606727112,5.22134825634079,6.98181833828365,0.859339059077655,4.57729869820108,6.25492966337855,0,2.80690871560859,5.51842067082738
ENSMUSG00000026077,Npas2,lower,-2.63711456582331,0.0000000000354116690767871,5.29022730037129,5.7150415614503,6.00551525758492,3.93650740512974,4.43613213721427,4.84760308810454,1.7490266480435,1.94992217862546,1.99070001403402
ENSMUSG00000035916,Ptprq,lower,-1.17505788492044,0.0000000000356449727006811,6.31161363909667,6.39670800207898,4.68282252891644,5.00607338512756,5.64133414216618,3.67398180603319,3.84892313880453,4.6902861972448,3.13065373382419
ENSMUSG00000038403,Hfe2,lower,-2.49055537319956,0.0000000000373154800753488,1.12590399414196,6.7454816786813,10.6904545468831,0.496399227979227,4.15319896122383,10.1928324369709,0.525217016520616,3.15662178134468,9.09302493894494
ENSMUSG00000074652,Myh7b,lower,-2.1178454994782,0.000000000041182285184368,1.06834942161042,2.69676784547677,7.7764781087108,1.88195043588495,1.48466097146003,6.77459546755961,1.06266978852673,0.576276822602106,5.20164668682022
ENSMUSG00000110071,Gm45512,lower,-2.16983662289564,0.0000000000456271273983104,1.54688128252929,5.98675537765028,6.43331803723799,1.96341579620507,3.91238245916139,5.37737321869273,1.36317873625841,2.67361572257462,5.07897262207651
ENSMUSG00000037386,Rims2,higher,1.87091653964023,0.0000000000475269078982945,3.23652885506121,1.61098457434986,2.95342742810954,3.44785160159639,3.31711580054526,3.44425085056838,4.73902360285053,4.6407439170393,4.02349064296357
ENSMUSG00000097756,A730056A06Rik,lower,-1.9849603176701,0.0000000000518135622348342,0.669557469305939,4.09300551668104,6.09807640594535,0,2.88017092445333,5.14887133233022,0.73877386099802,0,4.49064144706706
ENSMUSG00000026638,Irf6,lower,-1.57877572870548,0.0000000000536062685398796,2.96558179155613,6.13060631645203,5.90515020381539,1.63015746275602,4.82710976158351,5.40207880677698,0.525217016520616,3.19777478086633,3.75826283358937
ENSMUSG00000037025,Foxa2,higher,1.48565789905569,0.0000000000536784913860305,2.21402476469843,2.77991470960573,2.17670916142545,4.99220421410725,4.42555137518803,3.09701297025941,5.7197581325362,4.57985269984283,3.87837732099259
ENSMUSG00000024730,Ms4a8a,lower,-2.65857019471477,0.0000000000558755590476306,0,0.954642085051832,6.64000235456026,0,0.524548156280964,4.10166578256915,0,0,1.22137981567073
ENSMUSG00000028125,Abca4,lower,-1.4310202013029,0.0000000000574061955564846,3.68223806411655,5.62650493210327,6.86507034259695,2.18408572202556,4.86311160348344,5.68171392414862,2.09484117415894,3.99228655318375,4.67114382821787
ENSMUSG00000024420,Zfp521,lower,-2.4971869989149,0.0000000000586284257454116,6.67528071234248,7.58711399480229,6.76254069082858,4.68691091950256,5.73262538531451,5.68422653023689,3.33117910728307,4.03531966950523,3.89941805385097
ENSMUSG00000040666,Sh3bgr,lower,-1.12254580585778,0.0000000000596833830953661,6.36304902642688,7.71703369838372,8.68577017596957,4.81663924283313,7.12491679170538,7.9919874459141,4.79514199472999,6.36104896690044,7.0081797313249
ENSMUSG00000019787,Trdn,higher,2.11094228301557,0.0000000000607745713393758,0.875834065520291,4.10912080251648,10.3303222252719,1.38970948276926,7.00004305653024,11.1221121404779,2.5372978364682,6.87177604750498,11.7177796248477
ENSMUSG00000003279,Dlgap1,lower,-1.33355848658977,0.000000000060959901857306,4.98754644310308,5.45739265746194,5.44523813648641,4.24683782068519,4.3796059454085,4.58157508562523,3.8396026202045,3.55266551249577,3.76414411864099
ENSMUSG00000040838,Gm11639,lower,-2.05426779342026,0.0000000000646017353747512,3.00071999167628,5.13288360678222,5.36521495809344,2.57454225263219,3.93533171696437,3.99399634032025,1.55660055917579,2.28924594127904,2.91170115882535
ENSMUSG00000000202,Btbd17,lower,-2.06737398963195,0.0000000000751048769427312,1.33765947063533,3.93119291272319,4.96346201934622,0,2.42912212855387,4.07466713600993,0.382585396812875,0.332976157034891,3.24144858816452
ENSMUSG00000028238,Atp6v0d2,higher,1.70289543511205,0.0000000000759977876176057,0,1.62120021828231,5.55393888313054,0,3.98442889471812,6.8167144135776,0,3.32058163879717,6.79739355708073
ENSMUSG00000004939,Nmrk2,lower,-1.93257795031688,0.0000000000782590119345901,0.527452290493022,2.16734612020214,6.89759815267518,0,1.01619496688559,6.59226867422967,0.382585396812875,0,5.10290524166431
ENSMUSG00000074892,B3galt5,lower,-2.2924041732327,0.0000000000786397901635382,1.3164808884582,3.17059885533912,7.20635247765824,0.496399227979227,0.743408779647656,6.33941572232314,0.382585396812875,1.2611433985262,5.3915641523179
ENSMUSG00000048960,Prex2,higher,2.11604387962569,0.0000000000852867177938737,1.21286715643146,1.14396386068269,1.39116526925232,4.12301944750449,3.18251369816602,3.08309468987588,4.42701960540916,3.49549613377476,3.86497688660523
ENSMUSG00000031654,Cbln1,higher,1.23765369537776,0.0000000000886012731238845,7.64314956809532,4.36651719168683,2.89572737059344,9.71478838283126,6.01446193280502,3.31849742296209,10.1256264303893,7.00567524903436,4.0771821532311
ENSMUSG00000086541,Has2os,higher,1.00637257876422,0.0000000000901794337231684,4.00895571429019,4.05654925165056,5.22369933011853,4.68687661618957,5.3760447841703,5.95459270501894,4.98400979784303,5.50139903061296,6.24335405143774
ENSMUSG00000001053,N4bp3,lower,-1.13283332759939,0.0000000000902536317526219,5.51661268526213,5.11634959814961,5.70708750387932,5.70633184061558,4.49004170769941,4.76432726411389,5.51145269194892,4.33139424614808,4.23905397386913
ENSMUSG00000047230,Cldn2,lower,-2.30164306750115,0.0000000000952086349292067,0,1.32181641307431,5.34428322679125,0,0,4.46202240579498,0,0,3.62955774052227
ENSMUSG00000000303,Cdh1,lower,-2.16876939806718,0.0000000000989624833252663,2.39655924675441,4.74503351244192,5.13763022224652,1.85096240402973,3.64873909596224,2.92338058086998,0.525217016520616,2.96082427174252,1.28373397422921
ENSMUSG00000079261,Gm15217,higher,2.31512966894376,0.0000000000993619567486243,0,0.285312906826967,1.67148344430184,1.04021838241414,2.7023278940671,2.75058984156603,2.63077275649453,2.51827311725243,3.57721344128568
ENSMUSG00000026253,Chrng,lower,-1.82944879556409,0.000000000101322122803562,2.89274448824347,8.49478801947833,12.1414271947661,2.82203005766225,6.95416187234015,11.915174089333,1.39483589803802,5.515403910842,11.0560861238721
ENSMUSG00000056476,Med12l,higher,1.87950513679776,0.000000000108043030072571,1.40328635601331,1.629485046197,2.5024303347877,2.67122450027369,3.76776112191957,3.15379936871252,4.20047976919562,4.76710957545775,4.24228955180851
ENSMUSG00000047986,Palm3,lower,-1.28206346251553,0.000000000108201282152866,4.47999232165007,4.58371229257091,6.29790284175087,5.10750636096469,3.97107639190532,5.47821496902376,4.80168252287576,4.48339299628026,4.49777727783405
ENSMUSG00000079343,C1s2,higher,1.96466147946279,0.000000000112122141816154,1.0604901005727,3.30681243217179,6.04742102967031,2.95741936405822,4.70385081487295,7.71566981560741,3.24136976842204,5.42461900139177,8.54221241905952
ENSMUSG00000048520,Fbxl13,lower,-1.11901801039903,0.000000000122940274799003,5.85058485172588,6.26385399711987,5.23705374454157,4.97439626913771,5.24766495190466,5.20654666500695,2.80152542472868,3.49859224445046,4.51484683682751
ENSMUSG00000072905,Gm2016,higher,2.80182177344194,0.000000000125623379801904,1.1224271321069,2.15068069618777,6.8769051300254,2.44835287267756,5.2660837453574,8.37210666443726,3.17204355343093,5.34050344157985,9.0524454514438
ENSMUSG00000034555,Tex16,lower,-2.09749474269486,0.000000000129699361668069,0,4.25444266784377,6.0027992188564,1.6641603737395,2.15995142379146,5.46849351116488,0.586513725577557,1.54592530153491,5.23601263617429
ENSMUSG00000002076,Hsf2bp,lower,-1.44977020423048,0.000000000131397118426708,4.33017213218405,4.21047847767353,6.42392197325125,3.14969103071886,3.13548757859941,5.77344665320292,3.07027201686222,2.66833578311282,5.1440380223837
ENSMUSG00000087247,Alkal1,higher,2.1990324570632,0.000000000138505254921128,2.3212689109112,0.663072694359433,0.820152687766108,3.09670997316537,2.77401886892072,2.15447137540295,4.56978879481788,4.25725019124554,2.81679446474217
ENSMUSG00000031098,Syt8,lower,-1.69110261676615,0.000000000151053482416417,1.65335628463498,3.64684889482235,7.21167275937344,1.52391190400223,2.40090891981565,6.83059127914473,1.51045077247871,1.21271111545676,6.09762693450842
ENSMUSG00000029307,Dmp1,lower,-2.11263378842744,0.000000000151481169808017,4.2230641496397,4.77774971988744,2.97159601885761,2.74421943264703,2.38758108833017,2.39713323290908,1.09121751981906,2.03823101293999,1.64401281803307
ENSMUSG00000041216,Clvs1,lower,-1.40623295122651,0.000000000168749048250043,5.21796579824805,6.25541427309913,3.58304306915877,4.23735739819927,4.76155163116099,3.25906547770922,3.4868470871859,4.02527559468778,3.0826922125322
ENSMUSG00000062694,Cav3,lower,-2.16769896243877,0.000000000180207922140014,0,0.620422884756135,8.5637861845815,0,0.330506603698075,7.2902645305528,0,0,5.59012382477951
ENSMUSG00000092397,C130080G10Rik,lower,-2.19115851861722,0.000000000187095054766862,0,0.816001144252425,6.21194254927389,0,0,5.62727981468697,0,0,4.01181522095776
ENSMUSG00000024388,Myo7b,lower,-2.32361727425152,0.000000000203355511739338,4.17458596246282,3.97077139493467,3.32905451147982,2.03891749255365,2.40757429478077,2.66420317089063,0.377624772379981,0,0.349588128601582
ENSMUSG00000038143,Stox2,lower,-2.46529112128136,0.000000000206920188766059,4.13038822657911,4.80129362168581,2.64147795544837,2.53675669132653,2.95049838546766,0.844182875621928,1.26399087751864,2.12018380267715,0.690847362049051
ENSMUSG00000015970,Chdh,lower,-1.87827545452055,0.000000000215041136539937,0,4.79299723317569,5.53946284386148,0,3.21072076646526,4.97482597632558,0,0.793365123971857,2.74351831301922
ENSMUSG00000074195,Clca4b,lower,-2.53999257026837,0.000000000216414699278509,1.98775585336612,3.29586475276585,3.82833877780721,0.894339712068364,1.15127786151255,3.15467345377071,0.382585396812875,0,0
ENSMUSG00000069919,Hba-a1,lower,-2.09053361350724,0.000000000218804299875336,3.82791617233966,5.44510877388415,2.42943533552459,3.17769548187317,4.12968090933402,1.7922933542749,0.969099122390432,1.73813711095522,0
ENSMUSG00000045238,A730035I17Rik,lower,-2.32552989213828,0.000000000225422440416934,4.12843283604837,4.44926388688838,3.5882475745083,2.95337673594557,3.01768037216286,1.73860459577536,1.69353455083698,1.11894723541615,0.317510010224009
ENSMUSG00000024990,Rbp4,higher,2.74501262569569,0.00000000023084340407951,0.533037810079682,0.669329178224865,0.640051068762892,1.43815886650327,1.74564841867195,3.2277993785548,1.89132497161773,2.38109107061666,5.60713077179111
ENSMUSG00000050671,Ism2,higher,1.51397168545793,0.000000000252591649585284,3.31247185072255,2.20857223015181,3.16886247974006,4.26330612420892,3.92506400128376,3.73103869828908,4.50415681348981,3.7785317313289,4.79731769647051
ENSMUSG00000102590,Mannr,higher,1.9705714643931,0.000000000274218429068042,1.35034959512006,2.12934226812992,2.38403544059411,2.46669718136017,3.57300045936623,3.55479100023085,3.21533003084384,4.29876913164157,4.44668244003549
ENSMUSG00000043441,Gpr149,lower,-2.25118419516219,0.000000000296644975074981,4.82653615997717,4.43661580565799,2.23574479456182,4.33322309140863,3.2878555537016,0.518893127364466,2.08592276683294,0.332976157034891,0
